,Title,Published_date,Views,Likes,Comments,Month,ID
166,1100BHP Nissan GT-R R35 - Forza Horizon 4 | Logitech g29 gameplay,2020-10-19T07:30:00Z,15843026,228818,4328,Oct,CY1uJ_AfKzA
167,Aston Martin V8 Vantage GT4 - Dirt Rally 2.0 | Logitech g29 gameplay,2020-10-16T08:49:00Z,434250,12017,429,Oct,aNfgChn9fIw
168,Porsche Panamera Turbo - Forza Horizon 4 | Logitech g29 gameplay,2020-10-13T07:49:52Z,2491395,28629,707,Oct,BrbCOvcBymo
169,Western Star 49X - American Truck Simulator | Logitech g29 gameplay,2020-10-10T04:11:47Z,267894,6484,266,Oct,Qp1Gd0RpCbA
170,Audi RS7 Sportback - Forza Horizon 4 | Logitech g29 gameplay,2020-10-06T09:47:26Z,11107777,166515,2657,Oct,YPpYp4O7HZM
171,Van stops on railway tracks - Euro Truck Simulator 2 | Logitech g29 gameplay,2020-10-03T07:27:10Z,732648,12568,365,Oct,4qGp_Uehu-4
172,Lamborghini Gallardo LP570-4 Spyder Performante - Forza Horizon 4 | Logitech g29 gameplay,2020-09-29T11:52:07Z,5199312,62115,1086,Sep,3X2JstDvGj4
173,BMW M2 Competition - Dirt Rally 2.0 | Logitech g29 gameplay,2020-09-26T10:48:06Z,414808,9764,316,Sep,ISHSX4GGKNk
174,McLaren 600LT - Forza Horizon 4 | Logitech g29 gameplay,2020-09-23T16:47:04Z,1855047,24814,575,Sep,4S2v_l84TQA
175,2010 Renault Clio RS - Forza Horizon 4 | Logitech g29 gameplay,2020-09-20T13:36:19Z,1466051,17909,376,Sep,m3zv9QSmfsU
176,Rimac Concept Two - Forza Horizon 4 | Logitech g29 gameplay,2020-09-16T09:08:24Z,856566,13932,459,Sep,2hHZbaNIQjs
